# nx 200 
# ny 200 
# zeta0    alpha   kzeta       
0.22915      0.51256      1.10010
0.22915      0.52261      1.09389
0.22915      0.53266      1.08775
0.22915      0.54271      1.08168
0.22915      0.55276      1.07567
0.22915      0.56281      1.06973
0.22915      0.57286      1.06385
0.22915      0.58291      1.05804
0.22915      0.59296      1.05229
0.22915      0.60302      1.04659
0.22915      0.61307      1.04096
0.22915      0.62312      1.03539
0.22915      0.63317      1.02987
0.22915      0.64322      1.02441
0.22915      0.65327      1.01901
0.22915      0.66332      1.01367
0.22915      0.67337      1.00837
0.22915      0.68342      1.00314
0.22915      0.69347      0.99795
0.22915      0.70352      0.99282
0.22915      0.71357      0.98774
0.22915      0.72362      0.98271
0.22915      0.73367      0.97773
0.22915      0.74372      0.97279
0.22915      0.75377      0.96791
0.22915      0.76382      0.96307
0.22915      0.77387      0.95829
0.22915      0.78392      0.95354
0.22915      0.79397      0.94885
0.22915      0.80402      0.94420
0.22915      0.81407      0.93959
0.22915      0.82412      0.93503
0.22915      0.83417      0.93051
0.22915      0.84422      0.92603
0.22915      0.85427      0.92160
0.22915      0.86432      0.91720
0.22915      0.87437      0.91285
0.22915      0.88442      0.90854
0.22915      0.89447      0.90427
0.22915      0.90452      0.90003
0.22915      0.91457      0.89584
0.22915      0.92462      0.89168
0.22915      0.93467      0.88757
0.22915      0.94472      0.88348
0.22915      0.95477      0.87944
0.22915      0.96482      0.87543
0.22915      0.97487      0.87146
0.22915      0.98492      0.86752
0.22915      0.99497      0.86362
0.22915      1.00503      0.85975
0.22915      1.01508      0.85592
0.22915      1.02513      0.85211
0.22915      1.03518      0.84835
0.22915      1.04523      0.84461
0.22915      1.05528      0.84091
0.22915      1.06533      0.83724
0.22915      1.07538      0.83360
0.22915      1.08543      0.82999
0.22915      1.09548      0.82641
0.22915      1.10553      0.82286
0.22915      1.11558      0.81934
0.22915      1.12563      0.81585
0.22915      1.13568      0.81239
0.22915      1.14573      0.80896
0.22915      1.15578      0.80556
0.22915      1.16583      0.80218
0.22915      1.17588      0.79884
0.22915      1.18593      0.79552
0.22915      1.19598      0.79223
0.22915      1.20603      0.78896
0.22915      1.21608      0.78572
0.22915      1.22613      0.78251
0.22915      1.23618      0.77932
0.22915      1.24623      0.77616
0.22915      1.25628      0.77302
0.22915      1.26633      0.76991
0.22915      1.27638      0.76682
0.22915      1.28643      0.76376
0.22915      1.29648      0.76072
0.22915      1.30653      0.75770
0.22915      1.31658      0.75471
0.22915      1.32663      0.75174
0.22915      1.33668      0.74880
0.22915      1.34673      0.74587
0.22915      1.35678      0.74297
0.22915      1.36683      0.74009
0.22915      1.37688      0.73724
0.22915      1.38693      0.73440
0.22915      1.39698      0.73159
0.22915      1.40704      0.72879
0.22915      1.41709      0.72602
0.22915      1.42714      0.72327
0.22915      1.43719      0.72054
0.22915      1.44724      0.71783
0.22915      1.45729      0.71514
0.22915      1.46734      0.71247
0.22915      1.47739      0.70982
0.22915      1.48744      0.70719
0.22915      1.49749      0.70458
0.22915      1.50754      0.70198
0.22915      1.51759      0.69941
0.22915      1.52764      0.69685
0.22915      1.53769      0.69431
0.22915      1.54774      0.69180
0.22915      1.55779      0.68929
0.22915      1.56784      0.68681
0.22915      1.57789      0.68434
0.22915      1.58794      0.68190
0.22915      1.59799      0.67946
0.22915      1.60804      0.67705
0.22915      1.61809      0.67465
0.22915      1.62814      0.67227
0.22915      1.63819      0.66991
0.22915      1.64824      0.66756
0.22915      1.65829      0.66523
0.22915      1.66834      0.66291
0.22915      1.67839      0.66061
0.22915      1.68844      0.65833
0.22915      1.69849      0.65606
0.22915      1.70854      0.65381
0.22915      1.71859      0.65157
0.22915      1.72864      0.64935
0.22915      1.73869      0.64714
0.22915      1.74874      0.64494
0.22915      1.75879      0.64277
0.22915      1.76884      0.64060
0.22915      1.77889      0.63845
0.22915      1.78894      0.63632
0.22915      1.79899      0.63420
0.22915      1.80905      0.63209
0.22915      1.81910      0.62999
0.22915      1.82915      0.62791
0.22915      1.83920      0.62585
0.22915      1.84925      0.62380
0.22915      1.85930      0.62176
0.22915      1.86935      0.61973
0.22915      1.87940      0.61772
0.22915      1.88945      0.61571
0.22915      1.89950      0.61373
0.22915      1.90955      0.61175
0.22915      1.91960      0.60979
0.22915      1.92965      0.60784
0.22915      1.93970      0.60590
0.22915      1.94975      0.60397
0.22915      1.95980      0.60206
0.22915      1.96985      0.60016
0.22915      1.97990      0.59827
0.22915      1.98995      0.59639
0.22915      2.00000      0.59452
0.23392      0.00000      1.59433
0.23392      0.01005      1.58188
0.23392      0.02010      1.56961
0.23392      0.03015      1.55753
0.23392      0.04020      1.54563
0.23392      0.05025      1.53390
0.23392      0.06030      1.52234
0.23392      0.07035      1.51095
0.23392      0.08040      1.49972
0.23392      0.09045      1.48865
0.23392      0.10050      1.47774
0.23392      0.11055      1.46698
0.23392      0.12060      1.45637
0.23392      0.13065      1.44591
0.23392      0.14070      1.43560
0.23392      0.15075      1.42542
0.23392      0.16080      1.41539
0.23392      0.17085      1.40549
0.23392      0.18090      1.39572
0.23392      0.19095      1.38608
0.23392      0.20101      1.37658
0.23392      0.21106      1.36719
0.23392      0.22111      1.35793
0.23392      0.23116      1.34880
0.23392      0.24121      1.33978
0.23392      0.25126      1.33087
0.23392      0.26131      1.32208
0.23392      0.27136      1.31340
0.23392      0.28141      1.30484
0.23392      0.29146      1.29638
0.23392      0.30151      1.28802
0.23392      0.31156      1.27977
0.23392      0.32161      1.27162
0.23392      0.33166      1.26358
0.23392      0.34171      1.25563
0.23392      0.35176      1.24777
0.23392      0.36181      1.24002
0.23392      0.37186      1.23235
0.23392      0.38191      1.22478
0.23392      0.39196      1.21730
0.23392      0.40201      1.20990
0.23392      0.41206      1.20259
0.23392      0.42211      1.19537
0.23392      0.43216      1.18823
0.23392      0.44221      1.18118
0.23392      0.45226      1.17420
0.23392      0.46231      1.16731
0.23392      0.47236      1.16049
0.23392      0.48241      1.15375
0.23392      0.49246      1.14709
0.23392      0.50251      1.14050
0.23392      0.51256      1.13398
0.23392      0.52261      1.12754
0.23392      0.53266      1.12117
0.23392      0.54271      1.11487
0.23392      0.55276      1.10863
0.23392      0.56281      1.10247
0.23392      0.57286      1.09637
0.23392      0.58291      1.09033
0.23392      0.59296      1.08436
0.23392      0.60302      1.07846
0.23392      0.61307      1.07262
0.23392      0.62312      1.06683
0.23392      0.63317      1.06111
0.23392      0.64322      1.05545
0.23392      0.65327      1.04985
0.23392      0.66332      1.04430
0.23392      0.67337      1.03882
0.23392      0.68342      1.03338
0.23392      0.69347      1.02801
0.23392      0.70352      1.02268
0.23392      0.71357      1.01742
0.23392      0.72362      1.01220
0.23392      0.73367      1.00704
0.23392      0.74372      1.00192
0.23392      0.75377      0.99686
0.23392      0.76382      0.99185
0.23392      0.77387      0.98689
0.23392      0.78392      0.98197
0.23392      0.79397      0.97711
0.23392      0.80402      0.97229
0.23392      0.81407      0.96751
0.23392      0.82412      0.96278
0.23392      0.83417      0.95810
0.23392      0.84422      0.95346
0.23392      0.85427      0.94887
0.23392      0.86432      0.94432
0.23392      0.87437      0.93981
0.23392      0.88442      0.93534
0.23392      0.89447      0.93092
0.23392      0.90452      0.92653
0.23392      0.91457      0.92219
0.23392      0.92462      0.91788
0.23392      0.93467      0.91362
0.23392      0.94472      0.90939
0.23392      0.95477      0.90520
0.23392      0.96482      0.90105
0.23392      0.97487      0.89694
0.23392      0.98492      0.89286
0.23392      0.99497      0.88882
0.23392      1.00503      0.88482
0.23392      1.01508      0.88085
0.23392      1.02513      0.87691
0.23392      1.03518      0.87301
0.23392      1.04523      0.86914
0.23392      1.05528      0.86531
0.23392      1.06533      0.86151
0.23392      1.07538      0.85774
0.23392      1.08543      0.85401
0.23392      1.09548      0.85031
0.23392      1.10553      0.84663
0.23392      1.11558      0.84299
0.23392      1.12563      0.83938
0.23392      1.13568      0.83580
0.23392      1.14573      0.83225
0.23392      1.15578      0.82873
0.23392      1.16583      0.82524
0.23392      1.17588      0.82178
0.23392      1.18593      0.81835
0.23392      1.19598      0.81494
0.23392      1.20603      0.81156
0.23392      1.21608      0.80821
0.23392      1.22613      0.80489
0.23392      1.23618      0.80159
0.23392      1.24623      0.79832
0.23392      1.25628      0.79508
0.23392      1.26633      0.79186
0.23392      1.27638      0.78866
0.23392      1.28643      0.78550
0.23392      1.29648      0.78235
0.23392      1.30653      0.77924
0.23392      1.31658      0.77614
0.23392      1.32663      0.77307
0.23392      1.33668      0.77003
0.23392      1.34673      0.76701
0.23392      1.35678      0.76401
0.23392      1.36683      0.76103
0.23392      1.37688      0.75808
0.23392      1.38693      0.75515
0.23392      1.39698      0.75224
0.23392      1.40704      0.74935
0.23392      1.41709      0.74649
0.23392      1.42714      0.74364
0.23392      1.43719      0.74082
0.23392      1.44724      0.73802
0.23392      1.45729      0.73524
0.23392      1.46734      0.73248
0.23392      1.47739      0.72974
0.23392      1.48744      0.72702
0.23392      1.49749      0.72432
0.23392      1.50754      0.72164
0.23392      1.51759      0.71898
0.23392      1.52764      0.71634
0.23392      1.53769      0.71372
0.23392      1.54774      0.71112
0.23392      1.55779      0.70853
0.23392      1.56784      0.70597
0.23392      1.57789      0.70342
0.23392      1.58794      0.70089
0.23392      1.59799      0.69838
0.23392      1.60804      0.69589
0.23392      1.61809      0.69341
0.23392      1.62814      0.69095
0.23392      1.63819      0.68851
0.23392      1.64824      0.68608
0.23392      1.65829      0.68368
0.23392      1.66834      0.68129
0.23392      1.67839      0.67891
0.23392      1.68844      0.67655
0.23392      1.69849      0.67421
0.23392      1.70854      0.67188
0.23392      1.71859      0.66957
0.23392      1.72864      0.66728
0.23392      1.73869      0.66500
0.23392      1.74874      0.66273
0.23392      1.75879      0.66048
0.23392      1.76884      0.65825
0.23392      1.77889      0.65603
0.23392      1.78894      0.65383
0.23392      1.79899      0.65164
0.23392      1.80905      0.64946
0.23392      1.81910      0.64730
0.23392      1.82915      0.64515
0.23392      1.83920      0.64302
0.23392      1.84925      0.64090
0.23392      1.85930      0.63879
0.23392      1.86935      0.63670
0.23392      1.87940      0.63462
0.23392      1.88945      0.63256
0.23392      1.89950      0.63051
0.23392      1.90955      0.62847
0.23392      1.91960      0.62644
0.23392      1.92965      0.62443
0.23392      1.93970      0.62243
0.23392      1.94975      0.62044
0.23392      1.95980      0.61847
0.23392      1.96985      0.61651
0.23392      1.97990      0.61456
0.23392      1.98995      0.61262
0.23392      2.00000      0.61069
0.23869      0.00000      1.64733
0.23869      0.01005      1.63435
0.23869      0.02010      1.62157
0.23869      0.03015      1.60898
0.23869      0.04020      1.59657
0.23869      0.05025      1.58435
0.23869      0.06030      1.57231
0.23869      0.07035      1.56044
0.23869      0.08040      1.54875
0.23869      0.09045      1.53722
0.23869      0.10050      1.52586
0.23869      0.11055      1.51465
0.23869      0.12060      1.50361
0.23869      0.13065      1.49272
0.23869      0.14070      1.48198
0.23869      0.15075      1.47139
0.23869      0.16080      1.46095
0.23869      0.17085      1.45064
0.23869      0.18090      1.44048
0.23869      0.19095      1.43045
0.23869      0.20101      1.42056
0.23869      0.21106      1.41080
0.23869      0.22111      1.40117
0.23869      0.23116      1.39167
0.23869      0.24121      1.38228
0.23869      0.25126      1.37303
0.23869      0.26131      1.36389
0.23869      0.27136      1.35486
0.23869      0.28141      1.34596
0.23869      0.29146      1.33716
0.23869      0.30151      1.32848
0.23869      0.31156      1.31990
0.23869      0.32161      1.31144
0.23869      0.33166      1.30307
0.23869      0.34171      1.29481
0.23869      0.35176      1.28665
0.23869      0.36181      1.27859
0.23869      0.37186      1.27063
0.23869      0.38191      1.26276
0.23869      0.39196      1.25499
0.23869      0.40201      1.24731
0.23869      0.41206      1.23972
0.23869      0.42211      1.23222
0.23869      0.43216      1.22481
